UniLog;Empfänger
Zeit [Sek];SpannungRx [V];Spannung [V];Strom [A];Ladung [mAh];Leistung [W];Energie [Wh];Spannung/Zelle [V];Drehzahl [1/min];Wirkungsgrad [%];Höhe [m];Steigrate [m/sec];Temperatur 1 [°C];ServoImpuls [µs];InternTemperatur [°C]
  2012-10-23 17:15:14.763; 5.040;11.740;2.850;0.000;33.459;0.426;2.935;397.000;0.000;3.100;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:14.826; 5.040;11.740;2.880;0.000;33.811;0.427;2.935;397.000;0.000;3.200;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:14.888; 5.040;11.740;2.830;0.000;33.224;0.427;2.935;396.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:14.951; 5.040;11.740;2.860;0.000;33.576;0.428;2.935;396.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.013; 5.040;11.740;2.840;0.000;33.341;0.428;2.935;396.000;0.000;3.400;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.076; 5.040;11.740;2.830;0.000;33.224;0.429;2.935;397.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.138; 5.040;11.740;2.830;0.000;33.224;0.430;2.935;396.000;0.000;3.300;0.018;-100.000;1526.000;19.200
  2012-10-23 17:15:15.201; 5.040;11.740;2.820;0.000;33.106;0.430;2.935;396.000;0.000;3.300;0.018;-100.000;1526.000;19.200
  2012-10-23 17:15:15.263; 5.040;11.740;2.870;0.000;33.693;0.431;2.935;396.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.326; 5.040;11.740;2.800;0.000;32.872;0.431;2.935;396.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.388; 5.040;11.740;2.900;0.000;34.046;0.432;2.935;397.000;0.000;3.300;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.451; 5.040;11.740;2.840;0.000;33.341;0.433;2.935;396.000;0.000;3.400;0.018;-100.000;1527.000;19.200
  2012-10-23 17:15:15.513; 5.040;11.740;2.830;0.000;33.224;0.433;2.935;397.000;0.000;3.300;0.014;-100.000;1526.000;19.200
  2012-10-23 17:15:15.576; 5.040;11.740;2.850;0.000;33.459;0.434;2.935;397.000;0.000;3.300;0.014;-100.000;1525.000;19.200
  2012-10-23 17:15:15.638; 5.040;11.740;2.830;0.000;33.224;0.434;2.935;397.000;0.000;3.400;0.014;-100.000;1526.000;19.200
  2012-10-23 17:15:15.701; 5.040;11.740;2.810;0.000;32.989;0.435;2.935;397.000;0.000;3.400;0.012;-100.000;1526.000;19.200
  2012-10-23 17:15:15.763; 5.040;11.740;2.850;0.000;33.459;0.435;2.935;397.000;0.000;3.300;0.012;-100.000;1526.000;19.200
  2012-10-23 17:15:15.826; 5.040;11.740;2.850;0.000;33.459;0.436;2.935;397.000;0.000;3.300;0.012;-100.000;1526.000;19.200
  2012-10-23 17:15:15.888; 5.040;11.740;2.830;0.000;33.224;0.437;2.935;397.000;0.000;3.300;0.012;-100.000;1525.000;19.200
  2012-10-23 17:15:15.951; 5.040;11.740;2.850;0.000;33.459;0.437;2.935;397.000;0.000;3.300;0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:16.013; 5.040;11.740;2.830;0.000;33.224;0.438;2.935;397.000;0.000;3.300;0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:16.076; 5.040;11.740;2.820;0.000;33.106;0.438;2.935;397.000;0.000;3.300;0.013;-100.000;1526.000;19.200
  2012-10-23 17:15:16.138; 5.040;11.740;2.860;0.000;33.576;0.439;2.935;397.000;0.000;3.300;0.013;-100.000;1527.000;19.200
  2012-10-23 17:15:16.201; 5.040;11.740;2.830;0.000;33.224;0.439;2.935;397.000;0.000;3.300;0.013;-100.000;1526.000;19.200
  2012-10-23 17:15:16.263; 5.040;11.740;2.830;0.000;33.224;0.440;2.935;397.000;0.000;3.300;0.012;-100.000;1526.000;19.200
  2012-10-23 17:15:16.326; 5.040;11.740;2.870;0.000;33.693;0.441;2.935;397.000;0.000;3.300;0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:16.388; 5.040;11.740;2.830;0.000;33.224;0.441;2.935;397.000;0.000;3.200;0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:16.451; 5.040;11.740;2.890;0.000;33.928;0.442;2.935;397.000;0.000;3.300;0.011;-100.000;1526.000;19.200
  2012-10-23 17:15:16.513; 5.040;11.740;2.820;0.000;33.106;0.442;2.935;397.000;0.000;3.300;0.011;-100.000;1527.000;19.200
  2012-10-23 17:15:16.576; 5.040;11.740;2.840;0.000;33.341;0.443;2.935;397.000;0.000;3.400;0.011;-100.000;1527.000;19.200
  2012-10-23 17:15:16.638; 5.040;11.740;2.840;0.000;33.341;0.444;2.935;397.000;0.000;3.400;0.009;-100.000;1527.000;19.200
  2012-10-23 17:15:16.701; 5.040;11.740;2.840;0.000;33.341;0.444;2.935;397.000;0.000;3.400;0.009;-100.000;1526.000;19.200
  2012-10-23 17:15:16.763; 5.040;11.740;2.850;0.000;33.459;0.445;2.935;397.000;0.000;3.400;0.009;-100.000;1527.000;19.200
  2012-10-23 17:15:16.826; 5.040;11.740;2.810;0.000;32.989;0.445;2.935;397.000;0.000;3.300;0.007;-100.000;1526.000;19.200
  2012-10-23 17:15:16.888; 5.040;11.740;2.850;0.000;33.459;0.446;2.935;397.000;0.000;3.300;0.007;-100.000;1526.000;19.200
  2012-10-23 17:15:16.951; 5.040;11.740;2.810;0.000;32.989;0.446;2.935;397.000;0.000;3.300;0.007;-100.000;1527.000;19.200
  2012-10-23 17:15:17.013; 5.040;11.740;2.890;0.000;33.928;0.447;2.935;397.000;0.000;3.300;0.005;-100.000;1527.000;19.200
  2012-10-23 17:15:17.076; 5.040;11.740;2.810;0.000;32.989;0.448;2.935;397.000;0.000;3.300;0.005;-100.000;1526.000;19.200
  2012-10-23 17:15:17.138; 5.040;11.740;2.880;0.000;33.811;0.448;2.935;397.000;0.000;3.400;0.005;-100.000;1526.000;19.200
  2012-10-23 17:15:17.201; 5.040;11.740;2.840;0.000;33.341;0.449;2.935;397.000;0.000;3.500;0.004;-100.000;1527.000;19.200
  2012-10-23 17:15:17.263; 5.040;11.740;2.870;0.000;33.693;0.449;2.935;397.000;0.000;3.600;0.004;-100.000;1527.000;19.200
  2012-10-23 17:15:17.326; 5.040;11.740;2.830;0.000;33.224;0.450;2.935;397.000;0.000;3.600;0.004;-100.000;1526.000;19.200
  2012-10-23 17:15:17.388; 5.040;11.740;2.850;0.000;33.459;0.450;2.935;397.000;0.000;3.600;0.003;-100.000;1527.000;19.200
  2012-10-23 17:15:17.451; 5.040;11.740;2.840;0.000;33.341;0.451;2.935;397.000;0.000;3.500;0.003;-100.000;1526.000;19.200
  2012-10-23 17:15:17.513; 5.040;11.740;2.810;0.000;32.989;0.452;2.935;397.000;0.000;3.500;0.003;-100.000;1526.000;19.200
  2012-10-23 17:15:17.576; 5.040;11.740;2.870;0.000;33.693;0.452;2.935;397.000;0.000;3.500;0.000;-100.000;1527.000;19.200
  2012-10-23 17:15:17.638; 5.040;11.740;2.840;0.000;33.341;0.453;2.935;397.000;0.000;3.500;0.000;-100.000;1527.000;19.200
  2012-10-23 17:15:17.701; 5.040;11.740;2.820;0.000;33.106;0.453;2.935;397.000;0.000;3.500;0.000;-100.000;1527.000;19.200
  2012-10-23 17:15:17.763; 5.040;11.740;2.840;0.000;33.341;0.454;2.935;397.000;0.000;3.500;-0.001;-100.000;1527.000;19.200
  2012-10-23 17:15:17.826; 5.040;11.740;2.820;0.000;33.106;0.455;2.935;398.000;0.000;3.400;-0.001;-100.000;1526.000;19.200
  2012-10-23 17:15:17.888; 5.040;11.740;2.830;0.000;33.224;0.455;2.935;398.000;0.000;3.300;-0.001;-100.000;1526.000;19.200
  2012-10-23 17:15:17.951; 5.040;11.740;2.860;0.000;33.576;0.456;2.935;398.000;0.000;3.400;-0.002;-100.000;1526.000;19.200
  2012-10-23 17:15:18.013; 5.040;11.740;2.840;0.000;33.341;0.456;2.935;398.000;0.000;3.400;-0.002;-100.000;1526.000;19.200
  2012-10-23 17:15:18.076; 5.040;11.740;2.830;0.000;33.224;0.457;2.935;398.000;0.000;3.400;-0.002;-100.000;1526.000;19.200
  2012-10-23 17:15:18.138; 5.040;11.740;2.830;0.000;33.224;0.457;2.935;398.000;0.000;3.400;-0.004;-100.000;1527.000;19.200
  2012-10-23 17:15:18.201; 5.040;11.740;2.870;0.000;33.693;0.458;2.935;397.000;0.000;3.400;-0.004;-100.000;1527.000;19.200
  2012-10-23 17:15:18.263; 5.040;11.740;2.800;0.000;32.872;0.459;2.935;398.000;0.000;3.300;-0.004;-100.000;1527.000;19.200
  2012-10-23 17:15:18.326; 5.040;11.740;2.850;0.000;33.459;0.459;2.935;398.000;0.000;3.200;-0.008;-100.000;1526.000;19.200
  2012-10-23 17:15:18.388; 5.040;11.740;2.850;0.000;33.459;0.460;2.935;398.000;0.000;3.200;-0.008;-100.000;1527.000;19.200
  2012-10-23 17:15:18.451; 5.040;11.740;2.800;0.000;32.872;0.460;2.935;397.000;0.000;3.300;-0.008;-100.000;1526.000;19.200
  2012-10-23 17:15:18.513; 5.040;11.740;2.870;0.000;33.693;0.461;2.935;397.000;0.000;3.200;-0.012;-100.000;1526.000;19.200
  2012-10-23 17:15:18.576; 5.040;11.740;2.830;0.000;33.224;0.461;2.935;397.000;0.000;3.200;-0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:18.638; 5.040;11.740;2.860;0.000;33.576;0.462;2.935;397.000;0.000;3.300;-0.012;-100.000;1527.000;19.200
  2012-10-23 17:15:18.701; 5.040;11.740;2.830;0.000;33.224;0.463;2.935;397.000;0.000;3.300;-0.014;-100.000;1526.000;19.300
  2012-10-23 17:15:18.763; 5.040;11.740;2.840;0.000;33.341;0.463;2.935;397.000;0.000;3.300;-0.014;-100.000;1527.000;19.200
  2012-10-23 17:15:18.826; 5.040;11.740;2.770;0.000;32.519;0.464;2.935;397.000;0.000;3.300;-0.014;-100.000;1525.000;19.200
  2012-10-23 17:15:18.888; 5.040;11.740;2.850;0.000;33.459;0.464;2.935;397.000;0.000;3.400;-0.017;-100.000;1527.000;19.200
  2012-10-23 17:15:18.951; 5.040;11.740;2.860;0.000;33.576;0.465;2.935;397.000;0.000;3.400;-0.017;-100.000;1525.000;19.200
  2012-10-23 17:15:19.013; 5.040;11.740;2.820;0.000;33.106;0.465;2.935;398.000;0.000;3.300;-0.017;-100.000;1527.000;19.200
  2012-10-23 17:15:19.076; 5.040;11.740;2.870;0.000;33.693;0.466;2.935;398.000;0.000;3.400;-0.020;-100.000;1527.000;19.200
  2012-10-23 17:15:19.138; 5.040;11.740;2.810;0.000;32.989;0.467;2.935;398.000;0.000;3.400;-0.020;-100.000;1526.000;19.200
  2012-10-23 17:15:19.201; 5.040;11.740;2.830;0.000;33.224;0.467;2.935;397.000;0.000;3.300;-0.020;-100.000;1527.000;19.200
  2012-10-23 17:15:19.263; 5.040;11.740;2.790;0.000;32.754;0.468;2.935;397.000;0.000;3.300;-0.024;-100.000;1527.000;19.200
  2012-10-23 17:15:19.326; 5.040;11.740;2.860;0.000;33.576;0.468;2.935;397.000;0.000;3.300;-0.024;-100.000;1526.000;19.200
  2012-10-23 17:15:19.388; 5.040;11.740;2.790;0.000;32.754;0.469;2.935;398.000;0.000;3.200;-0.024;-100.000;1527.000;19.300
  2012-10-23 17:15:19.451; 5.040;11.740;2.840;0.000;33.341;0.470;2.935;397.000;0.000;3.100;-0.028;-100.000;1527.000;19.200
  2012-10-23 17:15:19.513; 5.040;11.740;2.810;0.000;32.989;0.470;2.935;397.000;0.000;3.100;-0.028;-100.000;1527.000;19.300
  2012-10-23 17:15:19.576; 5.040;11.740;2.850;0.000;33.459;0.471;2.935;397.000;0.000;3.100;-0.028;-100.000;1527.000;19.200
  2012-10-23 17:15:19.638; 5.040;11.740;2.850;0.000;33.459;0.471;2.935;397.000;0.000;3.200;-0.031;-100.000;1526.000;19.200
  2012-10-23 17:15:19.701; 5.040;11.740;2.870;0.000;33.693;0.472;2.935;398.000;0.000;3.200;-0.031;-100.000;1527.000;19.200
  2012-10-23 17:15:19.763; 5.040;11.740;2.830;0.000;33.224;0.472;2.935;397.000;0.000;3.300;-0.031;-100.000;1527.000;19.200
  2012-10-23 17:15:19.826; 5.040;11.740;2.870;0.000;33.693;0.473;2.935;397.000;0.000;3.400;-0.031;-100.000;1527.000;19.200
  2012-10-23 17:15:19.888; 5.040;11.740;2.840;0.000;33.341;0.474;2.935;397.000;0.000;3.400;-0.031;-100.000;1527.000;19.200
  2012-10-23 17:15:19.951; 5.040;11.740;2.820;0.000;33.106;0.474;2.935;397.000;0.000;3.400;-0.031;-100.000;1526.000;19.200
  2012-10-23 17:15:20.013; 5.040;11.740;2.830;0.000;33.224;0.475;2.935;397.000;0.000;3.500;-0.031;-100.000;1526.000;19.200
  2012-10-23 17:15:20.076; 5.040;11.740;2.870;0.000;33.693;0.475;2.935;398.000;0.000;3.500;-0.031;-100.000;1526.000;19.200
  2012-10-23 17:15:20.138; 5.040;11.740;2.820;0.000;33.106;0.476;2.935;398.000;0.000;3.500;-0.031;-100.000;1526.000;19.200
  2012-10-23 17:15:20.201; 5.040;11.740;2.870;0.000;33.693;0.476;2.935;397.000;0.000;3.500;-0.032;-100.000;1527.000;19.300
  2012-10-23 17:15:20.263; 5.040;11.740;2.840;0.000;33.341;0.477;2.935;397.000;0.000;3.500;-0.032;-100.000;1527.000;19.200
  2012-10-23 17:15:20.326; 5.040;11.740;2.830;0.000;33.224;0.478;2.935;397.000;0.000;3.400;-0.032;-100.000;1527.000;19.200
  2012-10-23 17:15:20.388; 5.040;11.740;2.820;0.000;33.106;0.478;2.935;397.000;0.000;3.400;-0.032;-100.000;1154.000;19.200
  2012-10-23 17:15:20.451; 5.030;11.760;2.230;0.000;26.224;0.479;2.940;394.000;0.000;3.400;-0.032;-100.000;1155.000;19.300
  2012-10-23 17:15:20.513; 5.030;11.810;0.140;0.000;1.653;0.479;2.952;345.000;0.000;3.400;-0.032;-100.000;1153.000;19.200
  2012-10-23 17:15:20.576; 5.030;11.820;0.140;0.000;1.654;0.479;2.955;290.000;0.000;3.300;-0.031;-100.000;1155.000;19.200
  2012-10-23 17:15:20.638; 5.030;11.820;0.150;0.000;1.773;0.479;2.955;251.000;0.000;3.200;-0.031;-100.000;1155.000;19.200
  2012-10-23 17:15:20.701; 5.030;11.820;0.160;0.000;1.891;0.479;2.955;222.000;0.000;3.200;-0.031;-100.000;1154.000;19.300
  2012-10-23 17:15:20.763; 5.030;11.820;0.170;0.000;2.009;0.479;2.955;199.000;0.000;3.100;-0.031;-100.000;1155.000;19.200
  2012-10-23 17:15:20.826; 5.030;11.820;0.180;0.000;2.127;0.479;2.955;181.000;0.000;3.200;-0.031;-100.000;1155.000;19.200
  2012-10-23 17:15:20.888; 5.030;11.820;0.180;0.000;2.127;0.479;2.955;168.000;0.000;3.200;-0.031;-100.000;1154.000;19.200
  2012-10-23 17:15:20.951; 5.030;11.820;0.170;0.000;2.009;0.479;2.955;157.000;0.000;3.200;-0.031;-100.000;1154.000;19.300
  2012-10-23 17:15:21.013; 5.030;11.820;0.180;0.000;2.127;0.479;2.955;148.000;0.000;3.300;-0.031;-100.000;1155.000;19.200
  2012-10-23 17:15:21.076; 5.030;11.820;0.200;0.000;2.364;0.479;2.955;141.000;0.000;3.200;-0.031;-100.000;1154.000;19.200
  2012-10-23 17:15:21.138; 5.030;11.830;0.180;0.000;2.129;0.479;2.957;135.000;0.000;3.200;-0.030;-100.000;1154.000;19.200
  2012-10-23 17:15:21.201; 5.030;11.830;0.190;0.000;2.247;0.479;2.957;130.000;0.000;3.200;-0.030;-100.000;1155.000;19.300
  2012-10-23 17:15:21.263; 5.030;11.830;0.210;0.000;2.484;0.479;2.957;126.000;0.000;3.100;-0.030;-100.000;1145.000;19.300
  2012-10-23 17:15:21.326; 5.030;11.830;0.000;0.000;0.000;0.479;2.957;60.000;0.000;3.000;-0.030;-100.000;1140.000;19.200
  2012-10-23 17:15:21.388; 5.030;11.830;0.000;0.000;0.000;0.479;2.957;107.000;0.000;3.100;-0.030;-100.000;1137.000;19.300
  2012-10-23 17:15:21.451; 5.030;11.830;0.000;0.000;0.000;0.479;2.957;77.000;0.000;3.200;-0.030;-100.000;1137.000;19.200
  2012-10-23 17:15:21.513; 5.030;11.830;0.000;0.000;0.000;0.479;2.957;87.000;0.000;3.200;-0.029;-100.000;1136.000;19.300
  2012-10-23 17:15:21.576; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;58.000;0.000;3.200;-0.029;-100.000;1135.000;19.200
  2012-10-23 17:15:21.638; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;34.000;0.000;3.300;-0.029;-100.000;1134.000;19.300
  2012-10-23 17:15:21.701; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;41.000;0.000;3.300;-0.028;-100.000;1134.000;19.300
  2012-10-23 17:15:21.763; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;28.000;0.000;3.200;-0.028;-100.000;1134.000;19.300
  2012-10-23 17:15:21.826; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;28.000;0.000;3.300;-0.028;-100.000;1134.000;19.300
  2012-10-23 17:15:21.888; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;43.000;0.000;3.300;-0.027;-100.000;1134.000;19.300
  2012-10-23 17:15:21.951; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;37.000;0.000;3.200;-0.027;-100.000;1133.000;19.200
  2012-10-23 17:15:22.013; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;32.000;0.000;3.200;-0.027;-100.000;1134.000;19.200
  2012-10-23 17:15:22.076; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;32.000;0.000;3.200;-0.024;-100.000;1134.000;19.300
  2012-10-23 17:15:22.138; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;0.000;0.000;3.100;-0.024;-100.000;1134.000;19.200
  2012-10-23 17:15:22.201; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;0.000;0.000;3.100;-0.024;-100.000;1134.000;19.300
  2012-10-23 17:15:22.263; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;0.000;0.000;3.100;-0.021;-100.000;1134.000;19.300
  2012-10-23 17:15:22.326; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;0.000;0.000;3.200;-0.021;-100.000;1134.000;19.300
  2012-10-23 17:15:22.388; 5.030;11.840;0.000;0.000;0.000;0.479;2.960;0.000;0.000;3.200;-0.021;-100.000;1134.000;19.300
  2012-10-23 17:15:22.451; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.300;-0.018;-100.000;1134.000;19.300
  2012-10-23 17:15:22.513; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.300;-0.018;-100.000;1134.000;19.300
  2012-10-23 17:15:22.576; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.300;-0.018;-100.000;1134.000;19.300
  2012-10-23 17:15:22.638; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.200;-0.014;-100.000;1134.000;19.300
  2012-10-23 17:15:22.701; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.300;-0.014;-100.000;1134.000;19.300
  2012-10-23 17:15:22.763; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.200;-0.014;-100.000;1135.000;19.300
  2012-10-23 17:15:22.826; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:22.888; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:22.951; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.013; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.076; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.138; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.201; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.263; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.326; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.388; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.451; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.513; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.000;0.000;-100.000;1133.000;19.300
  2012-10-23 17:15:23.576; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.638; 5.030;11.850;0.000;0.000;0.000;0.479;2.962;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.701; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.763; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.826; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:23.888; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:23.951; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.013; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.076; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.138; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.201; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.263; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.326; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.388; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.451; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.513; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.576; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.000;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.638; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.701; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.763; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:24.826; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.888; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:24.951; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.013; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.076; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.138; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:25.201; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1133.000;19.300
  2012-10-23 17:15:25.263; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.326; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:25.388; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:25.451; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.513; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.576; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.638; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.701; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.763; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.826; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.888; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:25.951; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.013; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.076; 5.030;11.860;0.000;0.000;0.000;0.479;2.965;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.138; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
