UniLog;Empfänger
Zeit [Sek];SpannungRx [V];Spannung [V];Strom [A];Ladung [mAh];Leistung [W];Energie [Wh];Spannung/Zelle [V];Drehzahl [1/min];Wirkungsgrad [%];Höhe [m];Steigrate [m/sec];Temperatur 1 [°C];ServoImpuls [µs];InternTemperatur [°C]
  2012-10-23 16:55:07.537; 5.020;12.32;0.7;0.000;9;0.00;3.080;99;0.000;0.000;0.000;-100.000;1286;20.500
  2012-10-23 16:55:07.599; 5.020;12.32;0.7;0.000;9;0.00;3.080;120;0.000;0.200;0.000;-100.000;1291;20.500
  2012-10-23 16:55:07.662; 5.020;12.32;1.0;0.000;12;0.00;3.080;136;0.000;0.300;0.000;-100.000;1292;20.500
  2012-10-23 16:55:07.724; 5.020;12.32;0.8;0.000;10;0.00;3.080;166;0.000;0.500;0.000;-100.000;1292;20.500
  2012-10-23 16:55:07.787; 5.020;12.33;0.6;0.000;7;0.00;3.082;173;0.000;0.600;0.000;-100.000;1297;20.500
  2012-10-23 16:55:07.849; 5.020;12.32;0.6;0.000;8;0.00;3.080;178;0.000;1.300;0.000;-100.000;1320;20.500
  2012-10-23 16:55:07.912; 5.020;12.32;0.9;0.000;11;0.00;3.080;190;0.000;1.300;0.000;-100.000;1327;20.500
  2012-10-23 16:55:07.974; 5.020;12.32;0.9;0.000;11;0.00;3.080;208;0.000;1.400;0.000;-100.000;1338;20.500
  2012-10-23 16:55:08.037; 5.020;12.31;1.1;0.000;13;0.00;3.077;224;0.000;1.400;0.000;-100.000;1344;20.500
  2012-10-23 16:55:08.099; 5.020;12.30;1.3;0.000;15;0.00;3.075;264;0.000;1.400;0.000;-100.000;1354;20.500
  2012-10-23 16:55:08.162; 5.020;12.30;1.4;0.000;17;0.00;3.075;264;0.000;1.500;0.000;-100.000;1355;20.500
  2012-10-23 16:55:08.224; 5.020;12.29;1.5;0.000;19;0.00;3.072;279;0.000;1.600;0.000;-100.000;1359;20.500
  2012-10-23 16:55:08.287; 5.020;12.30;1.5;0.000;19;0.00;3.075;293;0.000;1.600;0.000;-100.000;1362;20.500
  2012-10-23 16:55:08.349; 5.020;12.29;1.5;0.000;19;0.00;3.072;301;0.000;1.600;0.000;-100.000;1362;20.500
  2012-10-23 16:55:08.412; 5.020;12.29;1.6;0.000;19;0.00;3.072;308;0.000;1.800;0.000;-100.000;1373;20.500
  2012-10-23 16:55:08.474; 5.020;12.29;1.7;0.000;21;0.00;3.072;313;0.000;1.800;0.000;-100.000;1373;20.500
  2012-10-23 16:55:08.537; 5.020;12.29;1.9;0.000;24;0.00;3.072;321;0.000;1.700;0.000;-100.000;1390;20.500
  2012-10-23 16:55:08.599; 5.020;12.28;2.1;0.000;25;0.00;3.070;331;0.000;1.700;0.000;-100.000;1399;20.500
  2012-10-23 16:55:08.662; 5.020;12.27;2.4;0.000;30;0.00;3.067;342;0.000;1.700;0.000;-100.000;1405;20.500
  2012-10-23 16:55:08.724; 5.020;12.26;2.8;0.000;35;0.00;3.065;356;0.000;1.600;0.000;-100.000;1408;20.500
  2012-10-23 16:55:08.787; 5.020;12.25;2.9;0.000;36;0.01;3.062;368;0.000;1.600;0.000;-100.000;1418;20.500
  2012-10-23 16:55:08.849; 5.020;12.24;3.4;0.000;41;0.01;3.060;378;0.331;1.600;0.000;-100.000;1427;20.500
  2012-10-23 16:55:08.912; 5.020;12.23;3.5;0.000;43;0.01;3.057;389;0.346;1.600;0.000;-100.000;1430;20.500
  2012-10-23 16:55:08.974; 5.020;12.23;3.7;0.000;45;0.01;3.057;395;0.347;1.600;0.000;-100.000;1435;20.500
  2012-10-23 16:55:09.037; 5.020;12.20;4.6;0.000;56;0.01;3.050;409;0.312;1.600;0.000;-100.000;1441;20.500
  2012-10-23 16:55:09.099; 5.030;12.19;5.0;0.000;60;0.01;3.047;424;0.320;1.600;0.000;-100.000;1448;20.500
  2012-10-23 16:55:09.162; 5.030;12.18;5.0;0.000;60;0.01;3.045;437;0.351;1.600;0.000;-100.000;1458;20.500
  2012-10-23 16:55:09.224; 5.030;12.16;5.4;0.000;66;0.01;3.040;451;0.352;1.600;0.000;-100.000;1462;20.500
  2012-10-23 16:55:09.287; 5.030;12.16;5.4;0.000;65;0.01;3.040;464;0.388;1.500;0.000;-100.000;1471;20.500
  2012-10-23 16:55:09.349; 5.030;12.14;5.8;0.000;71;0.02;3.035;473;0.380;1.400;0.000;-100.000;1471;20.500
  2012-10-23 16:55:09.412; 5.030;12.14;5.7;0.000;70;0.02;3.035;486;0.418;1.400;0.000;-100.000;1476;20.500
  2012-10-23 16:55:09.474; 5.030;12.14;5.6;0.000;68;0.02;3.035;486;0.426;1.400;0.000;-100.000;1476;20.500
  2012-10-23 16:55:09.537; 5.030;12.14;5.6;0.000;68;0.02;3.035;486;0.426;1.400;0.000;-100.000;1476;20.500
  2012-10-23 16:55:09.599; 5.030;12.13;5.9;0.000;72;0.02;3.032;487;0.408;1.500;0.000;-100.000;1486;20.500
  2012-10-23 16:55:09.662; 5.030;12.11;6.6;0.000;80;0.02;3.027;498;0.390;1.600;0.000;-100.000;1494;20.500
  2012-10-23 16:55:09.724; 5.030;12.09;7.1;0.000;85;0.02;3.022;515;0.406;1.600;0.000;-100.000;1498;20.500
  2012-10-23 16:55:09.787; 5.030;12.09;7.1;0.000;86;0.02;3.022;524;0.424;1.600;0.000;-100.000;1506;20.500
  2012-10-23 16:55:09.849; 5.030;12.07;7.9;0.000;96;0.02;3.017;536;0.408;1.600;0.000;-100.000;1510;20.500
  2012-10-23 16:55:09.912; 5.030;12.05;8.4;0.000;101;0.03;3.012;551;0.419;1.600;0.000;-100.000;1518;20.500
  2012-10-23 16:55:09.974; 5.030;12.04;8.6;0.000;104;0.03;3.010;565;0.441;1.600;0.000;-100.000;1517;20.500
  2012-10-23 16:55:10.037; 5.030;12.04;8.4;0.000;101;0.03;3.010;570;0.463;1.600;0.000;-100.000;1521;20.500
  2012-10-23 16:55:10.099; 5.030;12.03;8.5;0.000;103;0.03;3.007;571;0.461;1.600;0.000;-100.000;1527;20.500
  2012-10-23 16:55:10.162; 5.030;12.02;9.2;0.000;111;0.04;3.005;577;0.440;1.700;0.000;-100.000;1539;20.500
  2012-10-23 16:55:10.224; 5.040;11.98;9.9;0.000;119;0.04;2.995;593;0.445;1.700;0.000;-100.000;1545;20.500
  2012-10-23 16:55:10.287; 5.040;11.97;10.4;0.000;125;0.04;2.992;606;0.453;1.700;0.000;-100.000;1549;20.500
  2012-10-23 16:55:10.349; 5.040;11.96;10.6;0.000;127;0.04;2.990;616;0.467;1.700;0.000;-100.000;1551;20.500
  2012-10-23 16:55:10.412; 5.040;11.96;10.6;0.000;126;0.04;2.990;618;0.475;1.700;0.000;-100.000;1554;20.500
  2012-10-23 16:55:10.474; 5.040;11.94;11.1;0.000;132;0.04;2.985;625;0.468;1.600;0.000;-100.000;1560;20.500
  2012-10-23 16:55:10.537; 5.040;11.93;11.2;0.000;134;0.05;2.982;633;0.481;1.500;0.000;-100.000;1562;20.500
  2012-10-23 16:55:10.599; 5.040;11.90;11.8;0.000;141;0.05;2.975;647;0.489;1.400;0.000;-100.000;1567;20.500
  2012-10-23 16:55:10.662; 5.040;11.90;11.7;0.000;139;0.05;2.975;649;0.498;1.400;0.000;-100.000;1568;20.500
  2012-10-23 16:55:10.724; 5.040;11.90;12.4;0.000;147;0.06;2.975;650;0.474;1.400;0.000;-100.000;1567;20.500
  2012-10-23 16:55:10.787; 5.040;11.90;11.5;0.000;137;0.06;2.975;650;0.509;1.500;0.000;-100.000;1568;20.500
  2012-10-23 16:55:10.849; 5.040;11.89;11.4;0.000;136;0.06;2.972;649;0.510;1.600;0.000;-100.000;1568;20.500
  2012-10-23 16:55:10.912; 5.040;11.89;12.1;0.000;143;0.06;2.972;649;0.484;1.600;0.000;-100.000;1568;20.500
  2012-10-23 16:55:10.974; 5.040;11.89;11.2;0.000;133;0.06;2.972;648;0.520;1.600;0.000;-100.000;1551;20.500
  2012-10-23 16:55:11.037; 5.040;11.92;10.6;0.000;126;0.07;2.980;638;0.524;1.600;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.099; 5.040;11.94;9.8;0.000;117;0.07;2.985;623;0.526;1.600;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.162; 5.040;11.93;10.1;0.000;120;0.07;2.982;614;0.488;1.600;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.224; 5.040;11.92;10.1;0.000;120;0.07;2.980;613;0.487;1.600;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.287; 5.040;11.92;10.1;0.000;121;0.08;2.980;614;0.488;1.600;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.349; 5.040;11.92;10.1;0.000;120;0.08;2.980;613;0.487;1.700;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.412; 5.040;11.92;10.0;0.000;120;0.08;2.980;613;0.488;1.700;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.474; 5.040;11.92;10.1;0.000;120;0.08;2.980;614;0.490;1.800;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.537; 5.040;11.92;10.0;0.000;119;0.08;2.980;613;0.490;1.800;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.599; 5.040;11.92;10.0;0.000;120;0.09;2.980;613;0.488;1.800;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.662; 5.040;11.91;10.1;0.000;120;0.09;2.977;613;0.488;1.800;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.724; 5.040;11.91;10.1;0.000;121;0.09;2.977;613;0.485;1.800;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.787; 5.040;11.91;10.1;0.000;120;0.09;2.977;613;0.487;1.700;0.000;-100.000;1545;20.500
  2012-10-23 16:55:11.849; 5.040;11.91;10.1;0.000;121;0.09;2.977;613;0.485;1.800;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.912; 5.040;11.91;10.1;0.000;121;0.10;2.977;612;0.482;1.800;0.000;-100.000;1544;20.500
  2012-10-23 16:55:11.974; 5.040;11.90;10.2;0.000;121;0.10;2.975;612;0.480;1.800;0.000;-100.000;1545;20.500
  2012-10-23 16:55:12.037; 5.040;11.90;10.1;0.000;120;0.10;2.975;612;0.483;1.900;0.000;-100.000;1545;20.500
  2012-10-23 16:55:12.099; 5.040;11.90;10.1;0.000;120;0.10;2.975;612;0.485;1.900;0.000;-100.000;1545;20.500
  2012-10-23 16:55:12.162; 5.040;11.90;10.2;0.000;122;0.10;2.975;613;0.480;1.900;0.000;-100.000;1544;20.500
  2012-10-23 16:55:12.224; 5.040;11.90;10.2;0.000;121;0.11;2.975;612;0.481;1.900;0.000;-100.000;1545;20.500
  2012-10-23 16:55:12.287; 5.040;11.89;10.3;0.000;122;0.11;2.972;612;0.477;1.900;0.000;-100.000;1545;20.500
  2012-10-23 16:55:12.349; 5.040;11.89;10.2;0.000;121;0.11;2.972;612;0.480;1.900;0.077;-100.000;1545;20.500
  2012-10-23 16:55:12.412; 5.040;11.89;10.2;0.000;121;0.11;2.972;612;0.482;1.900;0.077;-100.000;1544;20.500
  2012-10-23 16:55:12.474; 5.040;11.89;10.1;0.000;120;0.12;2.972;612;0.484;1.800;0.077;-100.000;1544;20.500
  2012-10-23 16:55:12.537; 5.040;11.89;10.2;0.000;121;0.12;2.972;612;0.482;1.800;0.060;-100.000;1545;20.500
  2012-10-23 16:55:12.599; 5.040;11.89;10.1;0.000;121;0.12;2.972;612;0.483;1.800;0.060;-100.000;1543;20.500
  2012-10-23 16:55:12.662; 5.040;11.89;10.1;0.000;120;0.12;2.972;612;0.484;1.800;0.060;-100.000;1545;20.500
  2012-10-23 16:55:12.724; 5.040;11.89;10.1;0.000;120;0.12;2.972;612;0.484;1.800;0.052;-100.000;1545;20.500
  2012-10-23 16:55:12.787; 5.040;11.89;10.1;0.000;120;0.12;2.972;612;0.487;1.900;0.052;-100.000;1545;20.500
  2012-10-23 16:55:12.849; 5.040;11.89;10.2;0.000;121;0.13;2.972;612;0.482;1.800;0.052;-100.000;1545;20.600
  2012-10-23 16:55:12.912; 5.040;11.88;10.2;0.000;121;0.13;2.970;612;0.482;1.900;0.049;-100.000;1545;20.500
  2012-10-23 16:55:12.974; 5.040;11.88;10.1;0.000;120;0.13;2.970;612;0.486;2.000;0.049;-100.000;1544;20.500
  2012-10-23 16:55:13.037; 5.040;11.88;10.1;0.000;120;0.13;2.970;612;0.485;1.900;0.049;-100.000;1544;20.500
  2012-10-23 16:55:13.099; 5.040;11.88;10.1;0.000;120;0.14;2.970;612;0.484;1.900;0.050;-100.000;1543;20.500
  2012-10-23 16:55:13.162; 5.040;11.88;10.1;0.000;120;0.14;2.970;611;0.484;1.800;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.224; 5.040;11.88;10.1;0.000;120;0.14;2.970;611;0.482;1.700;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.287; 5.040;11.88;10.1;0.000;120;0.14;2.970;611;0.484;1.700;0.050;-100.000;1544;20.500
  2012-10-23 16:55:13.349; 5.040;11.88;10.0;0.000;119;0.14;2.970;611;0.486;1.700;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.412; 5.040;11.87;10.1;0.000;120;0.15;2.967;611;0.484;1.700;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.474; 5.040;11.87;10.0;0.000;119;0.15;2.967;611;0.487;1.800;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.537; 5.040;11.87;10.0;0.000;119;0.15;2.967;611;0.485;1.800;0.050;-100.000;1545;20.500
  2012-10-23 16:55:13.599; 5.040;11.87;10.0;0.000;119;0.15;2.967;611;0.488;1.800;0.050;-100.000;1544;20.500
  2012-10-23 16:55:13.662; 5.040;11.87;10.0;0.000;119;0.15;2.967;611;0.485;1.900;0.049;-100.000;1545;20.500
  2012-10-23 16:55:13.724; 5.040;11.87;10.0;0.000;119;0.16;2.967;611;0.488;2.000;0.049;-100.000;1545;20.500
  2012-10-23 16:55:13.787; 5.040;11.87;10.0;0.000;118;0.16;2.967;611;0.490;2.000;0.049;-100.000;1544;20.500
  2012-10-23 16:55:13.849; 5.040;11.86;10.0;0.000;118;0.16;2.965;611;0.490;2.000;0.047;-100.000;1545;20.500
  2012-10-23 16:55:13.912; 5.040;11.86;10.0;0.000;118;0.16;2.965;611;0.490;1.900;0.047;-100.000;1545;20.600
  2012-10-23 16:55:13.974; 5.040;11.86;10.0;0.000;118;0.16;2.965;611;0.491;1.900;0.047;-100.000;1544;20.600
  2012-10-23 16:55:14.037; 5.040;11.86;9.9;0.000;118;0.17;2.965;611;0.492;1.900;0.044;-100.000;1545;20.500
  2012-10-23 16:55:14.099; 5.040;11.86;9.9;0.000;118;0.17;2.965;611;0.491;1.900;0.044;-100.000;1544;20.500
  2012-10-23 16:55:14.162; 5.040;11.86;10.0;0.000;118;0.17;2.965;611;0.489;1.900;0.044;-100.000;1545;20.500
  2012-10-23 16:55:14.224; 5.030;11.86;10.0;0.000;118;0.17;2.965;610;0.487;1.900;0.039;-100.000;1545;20.600
  2012-10-23 16:55:14.287; 5.030;11.86;10.0;0.000;118;0.18;2.965;610;0.487;2.000;0.039;-100.000;1545;20.500
  2012-10-23 16:55:14.349; 5.030;11.86;10.0;0.000;118;0.18;2.965;610;0.488;2.000;0.039;-100.000;1544;20.500
  2012-10-23 16:55:14.412; 5.030;11.86;10.0;0.000;118;0.18;2.965;610;0.487;2.100;0.033;-100.000;1545;20.600
  2012-10-23 16:55:14.474; 5.030;11.86;10.0;0.000;118;0.18;2.965;610;0.488;2.100;0.033;-100.000;1545;20.500
  2012-10-23 16:55:14.537; 5.030;11.85;10.0;0.000;119;0.18;2.962;610;0.484;2.100;0.033;-100.000;1545;20.500
  2012-10-23 16:55:14.599; 5.030;11.85;10.0;0.000;119;0.18;2.962;610;0.485;2.000;0.027;-100.000;1545;20.500
  2012-10-23 16:55:14.662; 5.030;11.85;10.0;0.000;119;0.19;2.962;610;0.484;2.000;0.027;-100.000;1545;20.600
  2012-10-23 16:55:14.724; 5.030;11.85;10.0;0.000;119;0.19;2.962;610;0.484;1.900;0.027;-100.000;1544;20.600
  2012-10-23 16:55:14.787; 5.030;11.85;10.1;0.000;119;0.19;2.962;610;0.483;1.800;0.023;-100.000;1545;20.600
  2012-10-23 16:55:14.849; 5.030;11.85;10.1;0.000;119;0.19;2.962;610;0.483;1.900;0.023;-100.000;1544;20.500
  2012-10-23 16:55:14.912; 5.030;11.85;10.0;0.000;119;0.20;2.962;610;0.486;1.800;0.023;-100.000;1545;20.600
  2012-10-23 16:55:14.974; 5.030;11.85;10.0;0.000;119;0.20;2.962;610;0.485;1.900;0.018;-100.000;1545;20.600
  2012-10-23 16:55:15.037; 5.030;11.85;9.9;0.000;117;0.20;2.962;609;0.488;1.900;0.018;-100.000;1544;20.500
  2012-10-23 16:55:15.099; 5.030;11.84;10.0;0.000;119;0.20;2.960;609;0.483;2.000;0.018;-100.000;1544;20.500
