time_s	time_us	ax	ay	az	gx	gy	gz	mx	my	mz	pressure	temp	runtime_average_ms	
1429809819	209519	14	9	-2158	-23	-33	231	182	-81	403	1011.97	30.94	0	
1429809819	309559	13	14	-2159	-27	-32	238	178	-81	404	1011.92	30.95	0	
1429809819	409541	11	6	-2178	-25	-31	234	175	-82	403	1011.94	30.96	0	
1429809819	509561	8	15	-2176	-24	-29	228	173	-83	402	1012.08	30.97	0	
1429809819	609578	8	19	-2168	-25	-28	220	165	-86	403	1011.98	30.97	0	
1429809819	709550	16	25	-2164	-22	-35	221	166	-84	405	1012	30.97	0	
1429809819	809587	14	15	-2165	-35	-34	223	164	-84	403	1011.97	30.97	0	
1429809819	909535	1	20	-2166	-33	-28	214	160	-84	404	1012.04	30.98	0	
1429809820	9558	7	12	-2182	-25	-30	218	157	-84	404	1012.06	30.99	0	
1429809820	109590	13	25	-2158	-26	-33	220	153	-86	404	1012.03	31	0	
1429809820	209576	15	16	-2156	-24	-34	223	154	-86	405	1012.03	30.99	3.31792	
1429809820	309554	16	19	-2162	-22	-33	233	148	-86	403	1011.89	30.98	3.31792	
1429809820	409560	13	24	-2184	-19	-28	227	145	-87	405	1012.02	30.98	3.31792	
1429809820	509563	13	16	-2166	-20	-34	224	144	-86	403	1011.95	30.98	3.31792	
1429809820	609584	2	16	-2172	-24	-32	220	142	-86	404	1011.93	30.98	3.31792	
1429809820	709599	2	25	-2158	-20	-35	225	140	-86	406	1012.01	30.99	3.31792	
1429809820	809619	16	21	-2182	-15	-33	218	136	-87	403	1011.98	30.99	3.31792	
1429809820	909564	13	4	-2176	-23	-35	217	132	-86	404	1012.04	30.99	3.31792	
1429809821	9569	15	10	-2171	-13	-39	207	129	-86	407	1012	31	3.31792	
1429809821	109605	20	16	-2161	-14	-30	213	126	-87	404	1012.05	31	3.31792	
1429809821	209532	15	15	-2163	-18	-30	208	125	-85	405	1012.01	30.99	3.35821	
1429809821	309514	-2	7	-2167	-17	-33	209	123	-85	406	1011.91	30.99	3.35821	
1429809821	409534	-3	24	-2165	-20	-34	207	119	-86	405	1011.91	30.99	3.35821	
1429809821	509548	9	14	-2178	-25	-28	211	119	-86	405	1012.1	31	3.35821	
1429809821	609568	13	27	-2161	-22	-34	218	115	-86	406	1012	31	3.35821	
1429809821	709593	2	14	-2170	-25	-33	205	111	-84	406	1012.02	31	3.35821	
1429809821	809607	4	20	-2174	-24	-27	201	109	-86	407	1011.88	30.99	3.35821	
1429809821	909735	8	26	-2166	-25	-28	204	106	-85	408	1011.99	31	3.35821	
1429809822	9558	19	18	-2167	-25	-26	211	103	-84	406	1012.01	31	3.35821	
1429809822	109549	12	6	-2165	-25	-41	197	98	-85	406	1012.13	31.01	3.35821	
1429809822	209551	3	20	-2166	-27	-24	196	98	-84	407	1011.95	30.99	3.4147	
1429809822	309560	5	29	-2173	-31	-35	201	94	-85	407	1012.01	30.99	3.4147	
1429809822	409563	12	8	-2167	-21	-32	195	94	-85	406	1012	31	3.4147	
1429809822	509550	0	17	-2164	-26	-29	193	93	-84	408	1011.95	30.99	3.4147	
1429809822	609571	8	28	-2173	-25	-38	192	86	-83	407	1011.96	31	3.4147	
1429809822	709523	4	30	-2153	-26	-30	204	86	-82	407	1012.05	31	3.4147	
1429809822	809537	12	12	-2158	-23	-38	196	83	-83	408	1011.93	31	3.4147	
1429809822	909496	2	12	-2168	-18	-30	198	78	-83	407	1011.97	31	3.4147	
1429809823	9527	16	14	-2164	-12	-30	190	78	-83	406	1012.02	31.01	3.4147	
1429809823	109532	6	23	-2164	-18	-35	208	76	-81	406	1012.01	30.99	3.4147	
1429809823	209520	23	1	-2162	-15	-35	208	74	-82	405	1012.03	31	3.39882	
1429809823	309587	13	13	-2170	-20	-43	207	71	-80	408	1011.94	31	3.39882	
1429809823	409536	18	21	-2175	-13	-32	203	68	-78	409	1011.99	31	3.39882	
1429809823	509530	23	23	-2186	-17	-31	205	66	-79	408	1012.04	30.99	3.39882	
1429809823	609513	-1	25	-2169	-24	-30	215	65	-76	408	1011.94	30.99	3.39882	
1429809823	709521	3	12	-2161	-20	-41	218	57	-78	407	1012.07	30.99	3.39882	
1429809823	809508	2	24	-2171	-16	-37	219	58	-76	407	1011.87	30.99	3.39882	
1429809823	909520	15	9	-2175	-20	-38	231	53	-76	406	1011.93	30.98	3.39882	
1429809824	9534	17	29	-2165	-23	-39	223	53	-75	410	1011.96	30.98	3.39882	
1429809824	109564	4	5	-2156	-28	-33	240	48	-73	409	1012.01	31	3.39882	
1429809824	209567	12	12	-2163	-26	-31	237	48	-74	409	1012.03	30.99	3.349	
1429809824	309547	1	21	-2165	-22	-27	235	43	-73	409	1011.97	30.99	3.349	
1429809824	409556	3	20	-2157	-23	-34	252	41	-73	409	1011.98	30.99	3.349	
1429809824	509566	0	15	-2163	-25	-35	255	38	-71	409	1011.95	30.98	3.349	
1429809824	609583	26	19	-2167	-26	-28	260	34	-70	412	1012.05	30.98	3.349	
1429809824	709559	11	25	-2170	-32	-27	272	31	-68	409	1011.94	30.99	3.349	
1429809824	809568	8	-2	-2165	-21	-40	289	28	-68	409	1011.96	30.98	3.349	
1429809824	909567	-6	16	-2180	-21	-21	281	23	-67	409	1011.97	30.99	3.349	
1429809825	9572	-9	15	-2160	-26	-34	281	20	-66	411	1012	30.99	3.349	
1429809825	109604	-1	22	-2167	-16	-27	288	15	-63	409	1011.98	30.99	3.349	
1429809825	209618	10	-2	-2181	-25	-33	293	14	-62	411	1012.02	31	3.38569	
1429809825	309588	5	13	-2166	-22	-32	312	11	-60	411	1011.88	30.99	3.38569	
1429809825	409565	11	13	-2163	-17	-36	306	6	-58	410	1012.03	31	3.38569	
1429809825	509563	5	11	-2166	-17	-40	317	3	-56	411	1012.04	30.99	3.38569	
1429809825	609580	7	20	-2159	-15	-39	329	2	-52	413	1011.97	31	3.38569	
1429809825	709589	-6	6	-2167	-20	-39	331	-5	-50	411	1012.02	31	3.38569	
1429809825	809616	2	22	-2165	-22	-36	327	-7	-49	413	1011.96	31	3.38569	
1429809825	909624	10	20	-2172	-25	-36	333	-13	-48	411	1011.97	31	3.38569	
1429809826	9598	5	-4	-2158	-12	-29	333	-15	-45	412	1011.97	31	3.38569	
