time_s	time_us	phi_deg	theta_deg	psi_deg	p_deg_s	q_deg_s	r_deg_s	ax_ms2	ay_ms2	az_ms2	
1429812306	892236	-3.0163	-1.29295	29.7505	5.74641	-7.54666	-3.8326	-1.8777	-1.64298	-7.98979	
1429812306	942456	-2.99717	-1.06445	29.6927	5.99174	-0.20557	2.58979	-4.48827	2.45729	-9.40285	
1429812306	992358	-2.83363	-1.47751	29.7564	1.78948	8.13787	4.23739	0.167651	-0.843047	-10.2842	
1429812307	42354	-3.12714	-1.78799	29.691	-27.45	-28.6057	-6.45683	6.69648	-3.16143	-9.81	
1429812307	92396	-3.07229	-1.24165	29.5249	2.93629	-1.27951	-5.37892	0.881367	0.225132	-10.5812	
1429812307	142422	-2.81736	-0.763142	29.3145	14.0548	19.4505	0.0376237	-5.67141	4.02363	-10.8925	
1429812307	192290	-2.63473	-0.807463	29.1336	-8.93854	17.3936	-4.59061	1.01549	1.61424	-10.8925	
1429812307	242478	-2.94026	-0.768025	28.7374	-17.8524	-13.1424	-10.7379	4.86189	-1.97829	-8.42089	
1429812307	292291	-2.94195	-0.436612	28.3705	12.1892	-10.2892	-8.87229	-1.7771	0.531694	-9.84353	
1429812307	342443	-3.15626	-0.622176	28.0776	-0.423079	-0.607112	-4.06906	-0.737666	2.75906	-7.39582	
1429812307	392311	-3.09813	-0.0874518	27.8721	-6.53656	22.2971	-4.82295	-1.96871	-1.78668	-13.8863	
1429812307	442432	-3.35085	-0.365029	27.542	-13.3053	-6.90885	-8.04054	3.52547	-2.05014	-9.92496	
1429812307	492321	-3.30164	0.0612792	27.3787	-0.536799	-6.35236	-0.0936598	2.10762	2.44292	-6.66294	
1429812307	542401	-2.88681	0.544304	27.4234	6.88463	13.557	8.98402	-2.19384	0.991538	-10.5333	
1429812307	592297	-2.7151	0.640633	27.4669	-16.5183	21.6946	2.72001	-0.967588	-1.52802	-11.6446	
1429812307	642430	-2.70497	0.59072	27.2989	-12.2779	6.76014	-8.09876	3.17101	-2.26569	-8.98132	
1429812307	692302	-2.56247	0.911191	27.1538	5.4506	-8.37523	-3.9411	-0.330513	1.95434	-9.04359	
1429812307	742459	-2.44191	1.128	26.908	16.4454	8.73197	0.715125	-3.08	2.32796	-11.362	
1429812307	792348	-2.26821	1.37684	26.6419	-10.0453	14.9603	-3.18145	-0.119751	-0.708926	-10.7824	
1429812307	842332	-2.49007	0.975439	26.3703	-15.3271	-24.0262	-14.1996	4.28709	-3.63564	-10.7824	
1429812307	892344	-2.45673	1.2676	26.2494	9.44478	-4.29918	-4.00826	-0.704136	-0.536484	-14.5138	
1429812307	942427	-2.13486	1.01742	26.3402	20.3835	21.6093	4.79706	0.584385	3.56379	-10.9452	
1429812307	992383	-2.08306	1.15318	26.3724	3.38442	-5.26841	1.46978	-3.87993	-0.512534	-10.0591	
1429812308	42330	-2.2008	1.39047	26.4103	-19.842	1.60107	-3.70213	-0.330513	-3.43446	-13.4409	
1429812308	92557	-2.01365	1.01511	26.3086	18.1748	-20.3271	-2.95705	3.47278	0.699346	-8.83283	
1429812308	142722	-1.9098	1.9179	26.2079	16.9974	24.9972	-1.12332	-2.5483	4.038	-11.4674	
1429812308	192590	-1.85699	1.86606	26.12	0.905623	-0.953281	0.468846	-3.28597	-0.411943	-12.4972	
1429812308	242365	-2.17479	1.40633	25.7674	-26.9502	-18.5097	-14.0409	4.09069	-2.31838	-11.6685	
1429812308	292269	-2.01633	1.8586	25.4997	-5.92358	1.16917	-9.08354	-3.2716	-1.82021	-8.53106	
1429812308	342348	-2.00882	1.56236	25.1337	8.84254	-11.2022	-9.37441	0.517324	1.14482	-8.41131	
1429812308	392289	-1.83338	1.59391	25.0715	21.0208	13.2074	0.807085	-2.94108	2.17947	-9.69983	
1429812308	442380	-1.8289	1.50461	24.9962	8.84526	-0.569837	1.02763	1.54239	1.61903	-8.35383	
1429812308	492232	-1.76262	1.64057	24.7913	-7.41009	3.05895	-0.0570016	-1.45617	-0.426313	-11.6877	
1429812308	542380	-1.78867	1.67424	24.6786	-4.09281	3.24173	-9.34176	-1.51365	-1.6334	-7.17069	
1429812308	592161	-1.57919	1.57151	24.5456	10.4233	-7.66345	-4.5247	1.73399	1.11608	-7.985	
1429812308	642419	-1.20912	1.51481	24.5079	14.5125	0.259266	2.83448	-0.914898	3.77934	-14.8108	
1429812308	692173	-0.655552	1.49861	24.2982	0.662565	2.27923	0.775828	1.69088	-0.277822	-9.94412	
1429812308	742340	-0.733959	1.50979	24.3904	-29.8051	-14.085	-1.16191	2.48603	-2.08846	-13.575	
1429812308	792187	-1.20329	1.09588	24.6552	-8.06917	3.00303	5.73929	-1.99745	-1.74836	-7.81734	
1429812308	842365	-1.30723	1.06472	24.9609	-3.6955	-2.8718	8.26728	-1.21188	2.38065	-12.9475	
1429812308	892306	-1.29304	1.12213	25.0543	3.8644	3.08877	3.86657	-1.3939	2.49561	-14.1306	
1429812308	942277	-1.21744	1.31667	24.9175	0.804943	6.5653	-5.21348	0.593965	0.890947	-14.988	
1429812308	992252	-1.54226	1.57274	24.8927	-13.8402	3.13984	6.53511	1.47533	-1.78668	-12.4158	
1429812309	42291	-1.9446	1.2291	25.0004	-6.70106	-3.14925	-1.51392	-3.99968	2.67284	-9.67588	
1429812309	92416	-2.75236	0.494635	25.1037	0.684313	2.43658	3.32465	-3.6548	0.119751	-1.97829	
1429812309	142405	-1.92517	0.438335	25.158	9.96273	1.60861	1.94979	0.431104	-1.59987	-11.8074	
1429812309	192284	-1.1774	0.866782	25.2141	11.153	17.7368	-7.14614	3.96615	-5.57082	-11.5775	
1429812309	242273	-0.855437	1.13433	24.9908	-6.93912	2.16791	-2.82488	0.919688	3.45362	-14.9976	
1429812309	292220	-1.08805	1.2796	25.4106	6.82945	-5.58769	9.32037	-0.752036	1.2023	-11.52	
1429812309	342337	-2.13721	0.373235	25.6294	-43.9839	-36.4592	1.19625	-1.88249	2.17468	-5.85343	
1429812309	392205	-2.52273	-0.0038821	25.9198	3.58823	-4.77517	3.84054	1.55676	-2.15073	-8.35862	
1429812309	442289	-1.32937	0.196368	26.4638	24.8675	14.0151	9.67447	0.512534	-0.574805	-10.768	
1429812309	492310	-0.438438	0.754106	26.7139	23.1049	20.689	-0.555836	4.13859	-2.93629	-14.7581	
1429812309	542296	-0.574129	1.01058	26.685	-5.76522	1.66073	-5.74878	4.93374	-0.0239502	-15.5964	
1429812309	592261	-1.1422	1.04992	26.785	-8.90886	-9.59806	-8.7041	-1.69567	0.182021	-10.792	
1429812309	642290	-1.63558	0.621267	26.7544	-11.9639	1.03014	2.34402	-5.21156	6.48571	-3.29076	
1429812309	692243	-1.8389	0.0648143	27.1221	11.8358	-4.53729	1.09789	-0.134121	-3.43925	-7.41498	
1429812309	742305	-1.09119	-0.127576	27.2103	4.12396	-3.99995	-5.38259	2.42855	-5.46064	-9.24478	
1429812309	792269	-0.438884	0.183948	27.1365	-3.31546	3.54296	-4.88932	2.95545	0.704136	-16.1041	
1429812309	842373	-0.712753	0.519554	27.4503	-1.716	17.1501	13.3995	-1.3939	1.62861	-10.5189	
1429812309	892339	-1.29429	0.0667775	27.5292	-9.43559	-6.93027	3.38513	-5.60435	3.01772	-10.0256	
